StudentID,PreferredCenter,AssignedCenterDay0,AssignedCenterDay1,PenaltyDay0,PenaltyDay1
18432,E,J,E,6,0
18433,B,J,J,5,5
18434,K,K,K,0,0
18435,F,J,F,6,0
18436,L,L,K,1,1
18437,D,J,J,5,5
18438,J,L,K,6,1
18439,K,K,K,0,0
18440,B,B,K,1,5
18441,H,J,H,6,0
18442,F,K,E,6,1
18443,D,D,K,1,5
18444,G,G,G,0,0
18445,D,D,L,1,5
18446,D,J,K,6,5
18447,F,L,F,6,0
18448,A,J,J,5,5
18449,J,K,J,2,0
18450,L,J,J,5,5
18451,B,J,L,6,5
18452,G,G,B,1,5
18453,D,J,D,6,0
18454,G,L,L,5,5
18455,C,L,C,6,0
18456,F,F,F,0,0
18457,G,G,J,1,5
18458,F,J,K,6,5
18459,D,D,D,0,0
18460,L,J,L,6,0
18461,B,J,B,6,0
18462,E,E,E,0,0
18463,H,K,H,6,0
18464,F,L,L,5,5
18465,G,L,J,6,5
18466,F,F,F,0,0
18467,G,K,K,5,5
18468,H,H,H,0,0
18469,I,I,J,1,1
18470,E,E,L,1,5
18471,H,H,J,1,5
18472,F,L,F,6,0
18473,D,L,D,6,0
18474,H,H,L,1,5
18475,K,K,L,1,1
18476,B,B,B,0,0
18477,D,D,D,0,0
18478,H,H,H,0,0
18479,K,L,K,2,0
18480,G,G,G,0,0
18481,L,K,K,1,1
18482,E,E,L,1,5
18483,J,J,J,0,0
18484,I,I,L,1,5
18485,L,L,L,0,0
18486,D,D,D,0,0
18487,G,J,J,5,5
18488,J,L,K,6,1
18489,F,L,L,5,5
18490,H,H,K,1,5
18491,L,K,K,1,1
18492,B,J,B,6,0
18493,E,L,L,5,5
18494,J,K,J,2,0
18495,A,A,L,1,5
18496,J,L,K,6,1
18497,I,K,I,6,0
18498,I,I,I,0,0
18499,E,L,E,6,0
18500,B,K,B,6,0
18501,C,C,J,1,5
18502,D,D,D,0,0
18503,D,D,L,1,5
18504,A,A,K,1,5
18505,D,D,K,1,5
18506,G,G,K,1,5
18507,J,K,L,2,5
18508,J,J,J,0,0
18509,A,J,A,6,0
18510,I,J,J,1,1
18511,E,E,L,1,5
18512,A,K,K,5,5
18513,L,J,L,6,0
18514,J,K,L,2,5
18515,B,B,B,0,0
18516,J,J,J,0,0
18517,I,I,I,0,0
18518,K,L,J,2,1
18519,A,A,A,0,0
18520,H,K,K,5,5
18521,H,H,L,1,5
18522,E,E,A,1,5
18523,J,J,L,1,5
18524,J,J,J,0,0
18525,E,J,J,5,5
18526,L,L,L,0,0
18527,D,J,J,5,5
18528,H,H,J,1,5
18529,C,J,B,6,1
18530,J,K,B,2,5
18531,A,A,L,1,5
18532,G,G,J,1,5
18533,I,I,K,1,5
18534,E,J,J,5,5
18535,A,K,K,5,5
18536,C,C,J,1,5
18537,I,L,I,6,0
18538,A,B,K,2,5
18539,K,L,J,2,1
18540,D,K,K,5,5
18541,F,F,L,1,5
18542,I,I,K,1,5
18543,D,D,L,1,5
18544,G,G,K,1,5
18545,F,L,F,6,0
18546,F,D,J,6,5
18547,H,H,L,1,5
18548,G,G,K,1,5
18549,H,H,H,0,0
18550,B,J,K,6,5
18551,G,J,J,5,5
18552,A,A,A,0,0
18553,J,J,K,1,1
18554,B,B,B,0,0
18555,H,H,I,1,1
18556,A,A,J,1,5
18557,B,K,J,6,5
18558,B,B,L,1,5
18559,C,J,C,6,0
18560,I,J,L,2,5
18561,G,J,J,5,5
18562,G,G,G,0,0
18563,L,J,J,5,5
18564,A,A,J,1,5
18565,E,E,L,1,5
18566,L,L,K,1,1
18567,F,L,L,5,5
18568,E,E,J,1,5
18569,L,L,K,1,1
18570,D,J,J,5,5
18571,E,E,F,1,1
18572,K,J,K,2,0
18573,B,J,L,6,5
18574,C,C,C,0,0
18575,G,G,C,1,5
18576,I,L,H,6,1
18577,J,J,L,1,5
18578,G,J,G,6,0
18579,D,D,D,0,0
18580,F,F,J,1,5
18581,E,K,K,5,5
18582,A,K,L,6,5
18583,L,K,K,1,1
18584,G,K,G,6,0
18585,G,G,J,1,5
18586,C,C,C,0,0
18587,F,J,F,6,0
18588,I,I,J,1,1
18589,F,F,I,1,5
18590,A,A,J,1,5
18591,I,K,K,5,5
18592,D,D,L,1,5
18593,L,L,L,0,0
18594,E,E,E,0,0
18595,C,K,K,5,5
18596,H,H,K,1,5
18597,B,B,K,1,5
18598,J,L,J,6,0
18599,E,L,L,5,5
18600,K,K,K,0,0
18601,D,D,I,1,5
18602,K,L,I,2,5
18603,J,J,K,1,1
18604,B,L,L,5,5
18605,D,D,I,1,5
18606,D,D,D,0,0
18607,A,J,J,5,5
18608,C,J,L,6,5
18609,F,B,F,6,0
18610,J,L,L,5,5
18611,F,F,I,1,5
18612,B,B,I,1,5
18613,E,J,I,6,5
18614,I,L,J,6,1
18615,G,G,J,1,5
18616,D,J,D,6,0
18617,A,A,A,0,0
18618,A,B,K,2,5
18619,K,K,J,1,1
18620,F,L,L,5,5
18621,L,J,L,6,0
18622,B,B,B,0,0
18623,B,B,I,1,5
18624,G,G,G,0,0
18625,L,J,I,6,5
18626,A,A,I,1,5
18627,L,L,J,1,5
18628,F,K,F,6,0
18629,I,I,I,0,0
18630,H,H,H,0,0
18631,I,L,I,6,0
18632,I,J,K,2,5
18633,F,K,I,6,5
18634,A,J,A,6,0
18635,H,H,H,0,0
18636,D,L,D,6,0
18637,E,J,I,6,5
18638,D,J,J,5,5
18639,J,K,K,1,1
18640,C,C,C,0,0
18641,D,L,D,6,0
18642,D,L,L,5,5
18643,L,J,J,5,5
18644,H,K,K,5,5
18645,I,I,J,1,1
18646,G,G,G,0,0
18647,C,C,C,0,0
18648,I,J,I,2,0
18649,B,B,B,0,0
18650,F,F,F,0,0
18651,H,H,H,0,0
18652,D,D,J,1,5
18653,L,L,L,0,0
18654,L,K,L,2,0
18655,E,J,J,5,5
18656,B,L,B,6,0
18657,D,L,L,5,5
18658,H,J,J,5,5
18659,I,I,L,1,5
18660,I,J,J,1,1
18661,E,K,E,6,0
18662,J,J,J,0,0
18663,L,L,L,0,0
18664,G,G,G,0,0
18665,J,K,L,2,5
18666,C,K,J,6,5
18667,K,J,J,1,1
18668,C,C,J,1,5
18669,J,L,J,6,0
18670,L,K,L,2,0
18671,E,J,I,6,5
18672,D,L,D,6,0
18673,J,K,K,1,1
18674,K,J,J,1,1
18675,D,K,K,5,5
18676,C,C,I,1,5
18677,F,F,L,1,5
18678,A,J,J,5,5
18679,F,L,K,6,5
18680,B,J,J,5,5
18681,F,D,F,6,0
18682,E,E,E,0,0
18683,F,F,F,0,0
18684,I,J,L,2,5
18685,I,I,I,0,0
18686,A,A,A,0,0
18687,L,K,I,2,5
18688,F,F,F,0,0
18689,G,J,G,6,0
18690,G,K,G,6,0
18691,C,K,K,5,5
18692,D,J,J,5,5
18693,A,L,L,5,5
18694,H,H,J,1,5
18695,C,J,J,5,5
18696,E,J,K,6,5
18697,K,J,I,2,5
18698,H,J,J,5,5
18699,E,J,I,6,5
18700,L,J,L,6,0
18701,F,F,F,0,0
18702,G,C,I,6,5
18703,B,A,L,2,5
18704,H,H,H,0,0
18705,C,J,I,6,5
18706,J,L,K,6,1
18707,D,D,A,1,5
18708,H,H,H,0,0
18709,K,K,L,1,1
18710,L,L,I,1,5
18711,D,D,D,0,0
18712,J,J,J,0,0
18713,A,A,A,0,0
18714,I,I,J,1,1
18715,F,F,J,1,5
18716,B,B,I,1,5
18717,L,J,J,5,5
18718,A,A,J,1,5
18719,B,K,B,6,0
18720,H,L,L,5,5
18721,C,C,C,0,0
18722,A,J,J,5,5
18723,F,J,J,5,5
18724,H,H,H,0,0
18725,C,K,K,5,5
18726,J,K,K,1,1
18727,J,J,J,0,0
18728,K,K,K,0,0
18729,E,L,L,5,5
18730,A,A,A,0,0
18731,A,L,I,6,5
18732,J,L,J,6,0
18733,J,J,I,1,1
18734,K,K,K,0,0
18735,F,F,F,0,0
18736,B,B,J,1,5
18737,L,K,K,1,1
18738,D,J,D,6,0
18739,J,J,J,0,0
18740,K,K,J,1,1
18741,I,J,I,2,0
18742,K,K,L,1,1
18743,J,J,J,0,0
18744,D,D,D,0,0
18745,E,J,J,5,5
18746,J,K,K,1,1
18747,D,K,K,5,5
18748,F,F,F,0,0
18749,A,J,J,5,5
18750,J,K,J,2,0
18751,B,J,B,6,0
18752,E,J,E,6,0
18753,C,C,K,1,5
18754,B,B,K,1,5
18755,G,J,J,5,5
18756,D,D,D,0,0
18757,G,G,J,1,5
18758,K,K,I,1,5
18759,E,J,K,6,5
18760,D,D,I,1,5
18761,C,C,C,0,0
18762,J,J,J,0,0
18763,I,I,I,0,0
18764,J,L,K,6,1
18765,C,C,I,1,5
18766,B,K,B,6,0
18767,G,K,K,5,5
18768,A,A,J,1,5
18769,H,J,J,5,5
18770,I,K,K,5,5
18771,E,E,E,0,0
18772,B,B,I,1,5
18773,J,J,I,1,1
18774,A,J,A,6,0
18775,G,L,L,5,5
18776,K,K,J,1,1
18777,J,L,L,5,5
18778,C,J,C,6,0
18779,C,C,C,0,0
18780,L,L,L,0,0
18781,K,K,K,0,0
18782,A,A,A,0,0
18783,B,H,J,6,5
18784,B,B,B,0,0
18785,K,K,I,1,5
18786,G,L,G,6,0
18787,G,J,G,6,0
18788,I,I,I,0,0
18789,A,K,K,5,5
18790,J,L,L,5,5
18791,G,G,J,1,5
18792,H,H,I,1,1
18793,L,L,L,0,0
18794,E,E,E,0,0
18795,D,D,D,0,0
18796,H,H,I,1,1
18797,K,K,K,0,0
18798,B,B,B,0,0
18799,G,G,I,1,5
18800,E,J,J,5,5
18801,A,A,A,0,0
18802,F,J,F,6,0
18803,I,J,J,1,1
18804,G,G,I,1,5
18805,H,J,I,6,1
18806,D,D,D,0,0
18807,A,L,A,6,0
18808,B,B,I,1,5
18809,L,L,K,1,1
18810,I,J,J,1,1
18811,E,L,L,5,5
18812,D,K,K,5,5
18813,G,G,L,1,5
18814,F,J,F,6,0
18815,G,J,G,6,0
18816,E,E,E,0,0
18817,F,F,F,0,0
18818,F,J,F,6,0
18819,E,J,F,6,1
18820,J,K,J,2,0
18821,J,K,I,2,1
18822,B,J,A,6,1
18823,D,D,L,1,5
18824,A,A,C,1,5
18825,J,L,L,5,5
18826,G,J,G,6,0
18827,B,B,I,1,5
18828,A,K,K,5,5
18829,F,K,F,6,0
18830,I,J,L,2,5
18831,A,A,I,1,5
18832,B,L,A,6,1
18833,J,K,J,2,0
18834,L,L,L,0,0
18835,C,J,C,6,0
18836,G,J,I,6,5
18837,H,L,L,5,5
18838,D,J,D,6,0
18839,I,K,I,6,0
18840,L,K,L,2,0
18841,K,K,K,0,0
18842,G,G,K,1,5
18843,H,H,J,1,5
18844,B,B,I,1,5
18845,I,H,K,2,5
18846,K,K,K,0,0
18847,K,K,K,0,0
18848,A,A,I,1,5
18849,E,E,E,0,0
18850,A,A,A,0,0
18851,L,L,L,0,0
18852,D,J,J,5,5
18853,I,J,I,2,0
18854,G,G,G,0,0
18855,F,J,F,6,0
18856,J,J,J,0,0
18857,A,A,J,1,5
18858,H,H,L,1,5
18859,E,E,E,0,0
18860,D,K,K,5,5
18861,B,B,I,1,5
18862,D,K,I,6,5
18863,F,L,L,5,5
18864,A,A,A,0,0
18865,K,J,K,2,0
18866,H,H,H,0,0
18867,D,J,I,6,5
18868,L,J,L,6,0
18869,C,J,L,6,5
18870,A,A,I,1,5
18871,B,J,I,6,5
18872,I,I,I,0,0
18873,H,H,I,1,1
18874,H,J,I,6,1
18875,A,H,H,5,5
18876,I,J,J,1,1
18877,K,J,J,1,1
18878,G,J,L,6,5
18879,E,K,K,5,5
18880,B,L,L,5,5
18881,D,L,J,6,5
18882,E,E,E,0,0
18883,C,J,I,6,5
18884,D,J,J,5,5
18885,E,J,E,6,0
18886,L,L,L,0,0
18887,C,L,L,5,5
18888,L,J,J,5,5
18889,L,L,L,0,0
18890,G,H,I,2,5
18891,J,K,K,1,1
18892,E,E,I,1,5
18893,G,K,K,5,5
18894,C,K,C,6,0
18895,E,E,E,0,0
18896,I,J,I,2,0
18897,I,I,I,0,0
18898,H,L,L,5,5
18899,I,I,I,0,0
18900,A,J,A,6,0
18901,C,L,L,5,5
18902,D,D,J,1,5
18903,H,H,H,0,0
18904,E,J,L,6,5
18905,D,L,J,6,5
18906,B,J,B,6,0
18907,C,C,B,1,1
18908,I,I,I,0,0
18909,G,G,G,0,0
18910,B,B,B,0,0
18911,C,L,L,5,5
18912,E,E,J,1,5
18913,A,J,J,5,5
18914,E,J,E,6,0
18915,G,G,G,0,0
18916,K,J,J,1,1
18917,F,F,F,0,0
18918,L,L,J,1,5
18919,D,K,K,5,5
18920,B,L,L,5,5
18921,F,F,F,0,0
18922,D,D,I,1,5
18923,J,K,J,2,0
18924,F,F,L,1,5
18925,A,J,J,5,5
18926,F,J,I,6,5
18927,H,J,H,6,0
18928,J,L,J,6,0
18929,I,I,I,0,0
18930,K,K,J,1,1
18931,F,F,A,1,5
18932,E,E,J,1,5
18933,D,D,D,0,0
18934,E,K,E,6,0
18935,A,L,A,6,0
18936,J,J,J,0,0
18937,B,B,B,0,0
18938,B,B,I,1,5
18939,C,C,I,1,5
18940,G,G,G,0,0
18941,J,L,L,5,5
18942,F,L,F,6,0
18943,J,J,J,0,0
18944,L,K,I,2,5
18945,J,K,J,2,0
18946,F,F,F,0,0
18947,J,J,J,0,0
18948,F,F,I,1,5
18949,L,K,J,2,5
18950,H,J,H,6,0
18951,H,H,I,1,1
18952,L,K,K,1,1
18953,F,F,I,1,5
18954,I,J,L,2,5
18955,I,J,J,1,1
18956,I,I,J,1,1
18957,E,J,E,6,0
18958,L,L,L,0,0
18959,I,L,L,5,5
18960,K,L,K,2,0
18961,D,D,J,1,5
18962,D,J,D,6,0
18963,L,K,K,1,1
18964,I,K,I,6,0
18965,E,E,J,1,5
18966,I,I,I,0,0
18967,B,L,L,5,5
18968,E,E,K,1,5
18969,F,F,F,0,0
18970,A,K,A,6,0
18971,F,L,F,6,0
18972,K,K,I,1,5
18973,B,K,I,6,5
18974,C,C,C,0,0
18975,I,I,J,1,1
18976,A,A,L,1,5
18977,L,L,J,1,5
18978,I,I,I,0,0
18979,D,D,D,0,0
18980,H,J,I,6,1
18981,J,L,L,5,5
18982,I,I,J,1,1
18983,I,J,J,1,1
18984,D,L,D,6,0
18985,G,G,L,1,5
18986,B,B,B,0,0
18987,C,C,C,0,0
18988,B,B,L,1,5
18989,H,J,H,6,0
18990,J,K,L,2,5
18991,H,H,J,1,5
18992,A,A,I,1,5
18993,E,E,J,1,5
18994,G,L,G,6,0
18995,B,J,L,6,5
18996,G,G,I,1,5
18997,E,E,E,0,0
18998,C,C,C,0,0
18999,G,B,B,5,5
19000,D,J,J,5,5
19001,A,K,K,5,5
19002,G,J,J,5,5
19003,F,F,L,1,5
19004,E,E,I,1,5
19005,A,A,I,1,5
19006,H,K,H,6,0
19007,A,A,J,1,5
19008,L,L,I,1,5
19009,J,J,J,0,0
19010,I,J,J,1,1
19011,I,I,I,0,0
19012,D,L,L,5,5
19013,E,E,J,1,5
19014,G,K,K,5,5
19015,H,H,E,1,5
19016,A,A,L,1,5
19017,G,G,I,1,5
19018,F,F,F,0,0
19019,F,K,K,5,5
19020,J,K,K,1,1
19021,L,L,L,0,0
19022,K,J,J,1,1
19023,D,D,J,1,5
19024,H,H,I,1,1
19025,L,J,J,5,5
19026,B,B,B,0,0
19027,D,D,D,0,0
19028,J,K,J,2,0
19029,H,H,H,0,0
19030,H,J,J,5,5
19031,I,I,L,1,5
19032,I,I,I,0,0
19033,A,J,D,6,5
19034,B,J,J,5,5
19035,D,L,L,5,5
19036,B,B,J,1,5
19037,L,L,L,0,0
19038,L,L,I,1,5
19039,D,J,D,6,0
19040,I,J,L,2,5
19041,B,K,I,6,5
19042,E,E,E,0,0
19043,A,D,K,6,5
19044,E,J,E,6,0
19045,D,D,D,0,0
19046,H,J,J,5,5
19047,C,C,C,0,0
19048,K,L,J,2,1
19049,E,E,E,0,0
19050,D,D,I,1,5
19051,D,L,L,5,5
19052,C,K,K,5,5
19053,J,J,I,1,1
19054,G,J,J,5,5
19055,A,A,J,1,5
19056,L,K,K,1,1
19057,D,J,I,6,5
19058,H,J,I,6,1
19059,L,K,L,2,0
19060,G,G,L,1,5
19061,J,K,J,2,0
19062,L,K,L,2,0
19063,B,B,K,1,5
19064,K,K,K,0,0
19065,A,A,J,1,5
19066,E,E,J,1,5
19067,G,G,J,1,5
19068,I,J,J,1,1
19069,F,F,F,0,0
19070,G,G,K,1,5
19071,D,D,L,1,5
19072,H,L,H,6,0
19073,H,H,H,0,0
19074,I,I,I,0,0
19075,J,L,J,6,0
19076,J,J,J,0,0
19077,B,B,K,1,5
19078,I,I,I,0,0
19079,H,H,H,0,0
19080,D,D,B,1,5
19081,J,K,J,2,0
19082,K,K,L,1,1
19083,L,L,J,1,5
19084,H,L,J,6,5
19085,L,L,L,0,0
19086,H,H,K,1,5
19087,G,G,K,1,5
19088,D,D,L,1,5
19089,H,H,J,1,5
19090,K,K,L,1,1
19091,L,L,J,1,5
19092,J,J,L,1,5
19093,A,A,J,1,5
19094,L,K,K,1,1
19095,H,H,H,0,0
19096,I,I,L,1,5
19097,H,H,H,0,0
19098,I,J,K,2,5
19099,B,L,B,6,0
19100,B,J,B,6,0
19101,D,J,F,6,5
19102,C,K,J,6,5
19103,D,J,D,6,0
19104,K,J,L,2,1
19105,E,E,J,1,5
19106,C,C,L,1,5
19107,H,J,H,6,0
19108,F,F,F,0,0
19109,A,J,A,6,0
19110,B,B,K,1,5
19111,F,J,F,6,0
19112,K,K,K,0,0
19113,A,A,A,0,0
19114,J,J,K,1,1
19115,F,J,J,5,5
19116,D,L,D,6,0
19117,D,J,D,6,0
19118,H,J,K,6,5
19119,A,A,J,1,5
19120,H,J,H,6,0
19121,C,L,L,5,5
19122,E,E,E,0,0
19123,H,H,J,1,5
19124,I,I,I,0,0
19125,J,A,J,6,0
19126,H,H,H,0,0
19127,J,L,F,6,5
19128,L,K,L,2,0
19129,C,C,L,1,5
19130,A,A,J,1,5
19131,K,L,L,1,1
19132,E,E,E,0,0
19133,J,J,L,1,5
19134,A,J,K,6,5
19135,H,H,H,0,0
19136,B,B,B,0,0
19137,K,J,L,2,1
19138,H,L,L,5,5
19139,I,J,I,2,0
19140,C,K,K,5,5
19141,J,J,L,1,5
19142,I,I,I,0,0
19143,A,A,A,0,0
19144,D,J,J,5,5
19145,L,J,L,6,0
19146,F,J,J,5,5
19147,J,L,K,6,1
19148,E,L,E,6,0
19149,E,E,E,0,0
19150,E,E,J,1,5
19151,G,G,G,0,0
19152,B,L,L,5,5
19153,E,E,E,0,0
19154,L,L,K,1,1
19155,E,E,K,1,5
19156,E,J,E,6,0
19157,F,F,L,1,5
19158,C,K,C,6,0
19159,K,L,L,1,1
19160,C,J,J,5,5
19161,J,J,L,1,5
19162,K,L,L,1,1
19163,L,L,L,0,0
19164,B,K,C,6,1
19165,A,K,K,5,5
19166,D,J,D,6,0
19167,D,D,L,1,5
19168,D,D,L,1,5
19169,G,G,K,1,5
19170,F,L,F,6,0
19171,I,I,L,1,5
19172,E,L,L,5,5
19173,J,J,J,0,0
19174,E,J,J,5,5
19175,A,A,K,1,5
19176,I,I,K,1,5
19177,G,G,G,0,0
19178,D,D,L,1,5
19179,B,A,B,2,0
19180,H,H,K,1,5
19181,D,D,D,0,0
19182,J,J,J,0,0
19183,K,K,L,1,1
19184,E,E,K,1,5
19185,D,K,K,5,5
19186,H,H,L,1,5
19187,F,L,L,5,5
19188,F,B,F,6,0
19189,J,L,K,6,1
19190,B,J,B,6,0
19191,C,J,K,6,5
19192,L,L,L,0,0
19193,F,F,K,1,5
19194,D,D,D,0,0
19195,A,J,A,6,0
19196,G,G,A,1,5
19197,L,K,K,1,1
19198,I,K,K,5,5
19199,F,F,B,1,5
19200,C,K,K,5,5
19201,D,K,K,5,5
19202,E,J,J,5,5
19203,B,K,K,5,5
19204,D,D,D,0,0
19205,E,K,K,5,5
19206,G,G,H,1,1
19207,I,I,K,1,5
19208,K,L,L,1,1
19209,F,F,F,0,0
19210,I,J,J,1,1
19211,F,L,K,6,5
19212,B,B,B,0,0
19213,H,H,H,0,0
19214,L,K,L,2,0
19215,G,G,L,1,5
19216,L,J,J,5,5
19217,F,F,F,0,0
19218,I,L,L,5,5
19219,E,J,E,6,0
19220,E,J,E,6,0
19221,L,L,K,1,1
19222,F,F,F,0,0
19223,L,L,L,0,0
19224,E,E,L,1,5
19225,C,L,C,6,0
19226,K,K,L,1,1
19227,K,L,K,2,0
19228,C,C,C,0,0
19229,K,J,J,1,1
19230,A,A,L,1,5
19231,D,D,D,0,0
19232,G,G,G,0,0
19233,I,I,I,0,0
19234,A,A,A,0,0
19235,A,A,A,0,0
19236,B,J,L,6,5
19237,L,K,L,2,0
19238,F,K,K,5,5
19239,K,K,L,1,1
19240,F,J,J,5,5
19241,F,F,J,1,5
19242,I,L,L,5,5
19243,K,J,L,2,1
19244,G,G,L,1,5
19245,B,A,J,2,5
19246,I,I,I,0,0
19247,K,K,K,0,0
19248,H,K,H,6,0
19249,L,L,L,0,0
19250,L,L,L,0,0
19251,F,F,F,0,0
19252,L,L,L,0,0
19253,L,K,L,2,0
19254,A,A,A,0,0
19255,F,J,J,5,5
19256,F,K,F,6,0
19257,L,K,K,1,1
19258,E,J,E,6,0
19259,A,L,A,6,0
19260,J,J,K,1,1
19261,F,F,F,0,0
19262,L,L,L,0,0
19263,I,I,J,1,1
19264,C,K,K,5,5
19265,H,H,H,0,0
19266,A,A,L,1,5
19267,L,L,L,0,0
19268,E,J,J,5,5
19269,G,G,G,0,0
19270,C,J,J,5,5
19271,E,L,L,5,5
19272,C,J,J,5,5
19273,L,L,K,1,1
19274,L,L,L,0,0
19275,G,L,K,6,5
19276,G,J,G,6,0
19277,K,K,J,1,1
19278,H,J,H,6,0
19279,K,K,J,1,1
19280,H,H,L,1,5
19281,C,C,C,0,0
19282,E,J,J,5,5
19283,G,G,K,1,5
19284,L,K,J,2,5
19285,F,F,L,1,5
19286,D,D,D,0,0
19287,K,K,J,1,1
19288,A,A,A,0,0
19289,I,I,J,1,1
19290,F,F,L,1,5
19291,H,J,H,6,0
19292,E,E,E,0,0
19293,J,J,J,0,0
19294,H,H,H,0,0
19295,J,K,K,1,1
19296,I,I,F,1,5
19297,K,J,L,2,1
19298,G,J,J,5,5
19299,C,J,J,5,5
19300,H,H,L,1,5
19301,I,K,K,5,5
19302,L,L,J,1,5
19303,F,J,F,6,0
19304,G,J,J,5,5
19305,L,L,K,1,1
19306,D,J,J,5,5
19307,K,K,J,1,1
19308,B,L,L,5,5
19309,B,L,B,6,0
19310,K,K,J,1,1
19311,C,C,C,0,0
19312,G,K,G,6,0
19313,D,D,J,1,5
19314,K,J,J,1,1
19315,E,L,L,5,5
19316,E,J,J,5,5
19317,L,L,K,1,1
19318,F,K,K,5,5
19319,H,J,J,5,5
19320,G,K,L,6,5
19321,A,A,A,0,0
19322,C,K,K,5,5
19323,B,J,B,6,0
19324,B,B,B,0,0
19325,K,J,J,1,1
19326,E,J,J,5,5
19327,I,J,I,2,0
19328,K,J,J,1,1
19329,K,K,J,1,1
19330,A,K,J,6,5
19331,L,J,K,6,1
19332,F,F,F,0,0
19333,L,J,K,6,1
19334,L,L,J,1,5
19335,K,K,K,0,0
19336,H,H,H,0,0
19337,A,J,A,6,0
19338,F,F,K,1,5
19339,F,J,F,6,0
19340,L,K,K,1,1
19341,J,K,K,1,1
19342,K,K,K,0,0
19343,E,J,J,5,5
19344,K,J,J,1,1
19345,H,H,H,0,0
19346,H,H,H,0,0
19347,C,D,J,2,5
19348,A,A,J,1,5
19349,H,H,H,0,0
19350,E,E,J,1,5
19351,K,K,J,1,1
19352,J,L,K,6,1
19353,J,K,L,2,5
19354,G,G,J,1,5
19355,D,D,D,0,0
19356,C,C,K,1,5
19357,I,J,J,1,1
19358,H,H,J,1,5
19359,I,I,L,1,5
19360,A,K,K,5,5
19361,G,G,J,1,5
19362,C,J,C,6,0
19363,A,A,L,1,5
19364,L,J,K,6,1
19365,K,K,K,0,0
19366,H,H,K,1,5
19367,H,J,J,5,5
19368,J,L,L,5,5
19369,H,H,H,0,0
19370,F,F,F,0,0
19371,I,J,I,2,0
19372,J,J,K,1,1
19373,A,A,K,1,5
19374,B,J,B,6,0
19375,C,J,L,6,5
19376,K,J,J,1,1
19377,H,H,H,0,0
19378,H,H,H,0,0
19379,A,A,A,0,0
19380,A,L,A,6,0
19381,E,E,E,0,0
19382,H,H,K,1,5
19383,F,F,F,0,0
19384,J,L,L,5,5
19385,E,J,E,6,0
19386,I,I,J,1,1
19387,B,J,J,5,5
19388,C,J,J,5,5
19389,E,L,E,6,0
19390,A,A,J,1,5
19391,C,C,C,0,0
19392,K,K,J,1,1
19393,I,I,I,0,0
19394,B,J,J,5,5
19395,I,K,K,5,5
19396,A,A,J,1,5
19397,D,K,K,5,5
19398,J,J,L,1,5
19399,I,L,I,6,0
19400,H,H,H,0,0
19401,D,D,J,1,5
19402,J,J,J,0,0
19403,K,K,K,0,0
19404,H,H,H,0,0
19405,B,J,B,6,0
19406,J,J,K,1,1
19407,K,J,L,2,1
19408,L,K,J,2,5
19409,D,L,D,6,0
19410,G,J,J,5,5
19411,K,K,L,1,1
19412,C,K,K,5,5
19413,D,D,L,1,5
19414,K,J,J,1,1
19415,I,I,K,1,5
19416,E,E,E,0,0
19417,E,J,E,6,0
19418,H,L,H,6,0
19419,G,G,K,1,5
19420,D,L,L,5,5
19421,A,A,A,0,0
19422,G,G,G,0,0
19423,A,A,L,1,5
19424,F,F,L,1,5
19425,I,J,J,1,1
19426,B,L,L,5,5
19427,J,J,L,1,5
19428,F,L,L,5,5
19429,G,H,J,2,5
19430,F,F,F,0,0
19431,E,E,E,0,0
19432,G,J,G,6,0
19433,K,K,J,1,1
19434,G,G,G,0,0
19435,C,J,J,5,5
19436,D,K,J,6,5
19437,I,I,I,0,0
19438,G,J,L,6,5
19439,G,J,G,6,0
19440,L,L,K,1,1
19441,H,H,H,0,0
19442,A,A,K,1,5
19443,I,I,I,0,0
19444,C,C,K,1,5
19445,J,K,L,2,5
19446,K,J,L,2,1
19447,B,L,B,6,0
19448,C,L,L,5,5
19449,D,K,K,5,5
19450,D,K,D,6,0
19451,G,G,K,1,5
19452,E,E,E,0,0
19453,A,J,J,5,5
19454,B,J,L,6,5
19455,J,J,J,0,0
19456,J,J,L,1,5
19457,C,K,C,6,0
19458,J,J,L,1,5
19459,K,K,L,1,1
19460,B,B,K,1,5
19461,K,L,L,1,1
19462,L,K,L,2,0
19463,A,K,L,6,5
19464,K,K,K,0,0
19465,E,E,E,0,0
19466,H,K,K,5,5
19467,K,K,L,1,1
19468,D,J,J,5,5
19469,K,J,J,1,1
19470,G,K,K,5,5
19471,G,L,K,6,5
19472,L,K,J,2,5
19473,A,A,L,1,5
19474,L,L,L,0,0
19475,I,I,L,1,5
19476,E,E,E,0,0
19477,K,K,L,1,1
19478,D,D,K,1,5
19479,B,B,B,0,0
19480,L,J,J,5,5
19481,H,H,H,0,0
19482,D,J,J,5,5
19483,G,G,G,0,0
19484,F,K,E,6,1
19485,I,J,J,1,1
19486,H,H,H,0,0
19487,L,L,L,0,0
19488,H,J,J,5,5
19489,B,L,B,6,0
19490,I,L,I,6,0
19491,D,D,D,0,0
19492,L,L,K,1,1
19493,L,L,K,1,1
19494,H,K,L,6,5
19495,L,L,K,1,1
19496,C,C,C,0,0
19497,K,K,J,1,1
19498,J,J,J,0,0
19499,J,K,L,2,5
19500,I,I,I,0,0
19501,B,B,B,0,0
19502,C,J,J,5,5
19503,H,H,L,1,5
